"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"15.10.2020","803,95","798,78","804,70","798,72","0,67%"
"14.10.2020","798,63","798,85","801,02","796,43","-0,01%"
"13.10.2020","798,70","797,02","799,25","794,40","0,23%"
"12.10.2020","796,87","794,75","799,02","794,75","0,34%"
"09.10.2020","794,20","798,55","798,76","793,52","-0,52%"
"08.10.2020","798,35","794,66","800,42","791,76","0,48%"
"07.10.2020","794,53","798,76","798,76","792,55","-0,51%"
"06.10.2020","798,63","798,69","801,57","793,51","0,03%"
"05.10.2020","798,41","789,55","799,78","787,29","1,16%"
"02.10.2020","789,27","787,08","793,47","786,82","0,38%"
"01.10.2020","786,28","785,05","788,13","779,29","0,19%"
"30.09.2020","784,77","784,58","790,45","782,79","0,08%"
"29.09.2020","784,18","784,63","787,84","780,45","-0,03%"
"28.09.2020","784,43","787,15","788,23","782,53","-0,44%"
"25.09.2020","787,86","783,30","789,47","783,30","0,61%"
"24.09.2020","783,10","783,28","791,28","781,53","0,08%"
"23.09.2020","782,48","777,20","783,47","776,60","0,71%"
"22.09.2020","777,00","774,48","778,23","770,76","0,35%"
"21.09.2020","774,28","763,34","775,15","763,34","1,45%"
"18.09.2020","763,19","761,20","765,09","759,97","0,29%"
"17.09.2020","760,98","760,35","767,05","760,35","0,27%"
"16.09.2020","758,94","763,25","764,03","757,97","-0,54%"
"15.09.2020","763,06","765,25","765,47","757,43","-0,26%"
"14.09.2020","765,05","769,90","772,35","763,46","-0,61%"
"11.09.2020","769,77","773,13","773,28","765,84","-0,37%"
"10.09.2020","772,60","766,58","773,38","761,84","0,91%"
"09.09.2020","765,66","773,00","773,06","764,64","-0,88%"
"08.09.2020","772,44","775,14","781,54","771,49","-0,27%"
"07.09.2020","774,50","771,55","776,82","768,32","0,41%"
"04.09.2020","771,31","775,75","776,00","770,39","-0,53%"
"03.09.2020","775,45","771,35","776,78","769,67","0,55%"
"02.09.2020","771,18","771,30","774,28","767,24","0,01%"
"01.09.2020","771,13","776,38","776,77","768,45","-0,65%"
"31.08.2020","776,21","779,48","780,33","773,55","-0,40%"
"28.08.2020","779,33","784,41","785,04","777,58","-0,63%"
"27.08.2020","784,31","784,60","787,57","779,20","-0,03%"
"26.08.2020","784,51","787,13","793,30","783,83","-0,27%"
"25.08.2020","786,67","785,98","787,27","781,27","0,15%"
"24.08.2020","785,51","793,13","794,08","782,49","-0,90%"
"21.08.2020","792,66","786,33","794,85","786,21","0,81%"
"20.08.2020","786,26","784,40","790,30","782,38","0,30%"
"19.08.2020","783,90","794,70","795,03","780,51","-1,29%"
"18.08.2020","794,18","807,80","807,89","791,23","-1,59%"
"17.08.2020","807,00","797,55","809,00","795,75","1,31%"
"14.08.2020","796,58","793,45","800,68","791,60","0,46%"
"13.08.2020","792,90","792,30","795,78","790,10","0,15%"
"12.08.2020","791,75","794,50","796,87","789,03","-0,30%"
"11.08.2020","794,11","805,98","805,98","788,17","-1,39%"
"10.08.2020","805,33","788,75","806,50","784,24","2,27%"
"07.08.2020","787,45","773,50","791,00","773,50","1,97%"
"06.08.2020","772,20","777,45","784,65","769,57","-0,61%"
"05.08.2020","776,96","771,67","778,24","766,90","0,75%"
"04.08.2020","771,19","757,70","776,45","757,70","1,87%"
"03.08.2020","757,00","756,76","769,09","753,84","0,08%"
"31.07.2020","756,43","761,50","763,84","755,39","-0,59%"
"30.07.2020","760,90","757,40","762,46","751,20","0,51%"
"29.07.2020","757,01","764,96","766,29","755,25","-0,98%"
"28.07.2020","764,50","768,41","772,79","764,33","-0,38%"
"27.07.2020","767,40","774,18","774,22","765,17","-0,81%"
"24.07.2020","773,63","770,40","776,81","760,77","0,46%"
"23.07.2020","770,10","767,34","770,77","763,38","0,39%"
"22.07.2020","767,10","771,60","772,65","765,86","-0,53%"
"21.07.2020","771,18","786,26","786,26","770,20","-1,69%"
"20.07.2020","784,40","787,85","788,96","782,45","-0,36%"
"17.07.2020","787,20","787,31","789,74","781,50","-0,25%"
"16.07.2020","789,21","782,05","789,81","781,24","1,05%"
"15.07.2020","781,00","786,50","791,53","780,85","-0,62%"
"14.07.2020","785,90","789,75","791,07","785,12","-0,38%"
"13.07.2020","788,90","792,42","795,74","784,30","-0,38%"
"10.07.2020","791,93","788,53","797,59","786,04","0,50%"
"09.07.2020","788,00","786,91","789,98","773,49","0,18%"
"08.07.2020","786,58","789,48","791,48","782,88","-0,31%"
"07.07.2020","789,00","799,26","803,65","788,53","-1,16%"
"06.07.2020","798,28","802,52","802,79","792,93","-0,48%"
"03.07.2020","802,13","801,10","805,28","796,01","0,19%"
"02.07.2020","800,61","808,60","809,10","798,70","-0,95%"
"01.07.2020","808,26","822,99","822,99","808,75","-1,78%"
"30.06.2020","822,90","821,47","823,95","818,47","0,37%"
"29.06.2020","819,85","821,47","822,06","818,02","-0,15%"
"26.06.2020","821,07","809,16","821,70","807,75","1,64%"
"25.06.2020","807,80","819,08","821,76","808,22","-1,30%"
"24.06.2020","818,40","819,25","824,88","816,96","-0,04%"
"23.06.2020","818,73","819,70","820,92","814,65","-0,05%"
"22.06.2020","819,18","817,30","822,43","808,82","0,34%"
"19.06.2020","816,39","817,54","825,08","812,06","-0,07%"
"18.06.2020","816,96","801,59","818,49","801,01","2,04%"
"17.06.2020","800,61","784,25","805,07","784,07","2,17%"
"16.06.2020","783,60","783,28","786,51","771,40","0,12%"
"15.06.2020","782,69","792,26","802,95","782,35","-1,13%"
"12.06.2020","791,67","792,75","796,04","782,57","-0,05%"
"11.06.2020","792,10","773,46","793,50","771,53","2,47%"
"10.06.2020","773,03","769,85","773,80","762,63","0,48%"
"09.06.2020","769,33","767,54","776,79","767,41","0,33%"
"08.06.2020","766,83","766,79","772,57","765,54","0,10%"
"05.06.2020","766,08","770,97","771,15","758,48","-0,56%"
"04.06.2020","770,39","785,65","788,44","770,28","-1,89%"
"03.06.2020","785,20","777,25","786,65","764,24","1,11%"
"02.06.2020","776,60","792,78","792,91","777,25","-1,94%"
"01.06.2020","792,00","799,05","804,20","790,75","-0,80%"
"29.05.2020","798,40","808,85","813,84","798,55","-1,23%"
"28.05.2020","808,33","820,18","821,07","807,33","-1,38%"
"27.05.2020","819,66","806,83","822,21","806,03","1,66%"
"26.05.2020","806,31","804,70","807,55","798,20","0,26%"
"25.05.2020","804,18","808,45","809,18","801,47","-0,46%"
"22.05.2020","807,93","803,85","808,70","801,74","0,63%"
"21.05.2020","802,88","803,85","805,26","798,90","-0,07%"
"20.05.2020","803,43","818,70","818,70","800,28","-1,80%"
"19.05.2020","818,18","819,00","821,36","816,85","-0,04%"
"18.05.2020","818,48","827,65","827,65","818,82","-1,05%"
"15.05.2020","827,13","822,00","827,87","820,10","0,69%"
"14.05.2020","821,48","816,63","827,02","816,49","0,66%"
"13.05.2020","816,11","824,58","824,66","816,03","-0,96%"
"12.05.2020","824,06","823,43","824,58","818,97","0,25%"
"11.05.2020","821,99","825,80","830,06","822,35","-0,40%"
"08.05.2020","825,28","836,76","838,29","823,87","-1,31%"
"07.05.2020","836,24","842,63","842,72","833,00","-0,70%"
"06.05.2020","842,11","835,15","842,65","834,83","0,99%"
"05.05.2020","833,85","837,75","837,75","829,98","-0,31%"
"04.05.2020","836,45","834,70","842,46","834,70","0,37%"
"01.05.2020","833,40","834,70","837,01","834,24","0,00%"
"30.04.2020","833,40","834,20","840,42","832,50","-0,02%"
"29.04.2020","833,55","844,60","845,21","833,49","-1,23%"
"28.04.2020","843,95","856,85","858,84","843,75","-1,43%"
"27.04.2020","856,20","857,25","861,04","854,18","-0,05%"
"24.04.2020","856,60","860,01","863,02","856,99","-0,32%"
"23.04.2020","859,36","858,65","862,71","853,63","0,16%"
"22.04.2020","858,00","858,05","860,73","852,02","0,15%"
"21.04.2020","856,75","857,05","866,07","856,93","0,12%"
"20.04.2020","855,75","853,25","861,25","852,70","0,45%"
"17.04.2020","851,95","852,35","855,22","842,00","0,11%"
"16.04.2020","851,05","856,50","857,50","848,00","-0,49%"
"15.04.2020","855,20","849,25","864,23","849,25","0,86%"
"14.04.2020","847,95","849,88","852,74","841,83","-0,07%"
"13.04.2020","848,58","841,38","851,92","833,15","1,01%"
"10.04.2020","840,08","841,38","841,38","840,50","0,00%"
"09.04.2020","840,08","844,13","846,50","835,01","-0,33%"
"08.04.2020","842,83","859,10","859,10","843,95","-1,78%"
"07.04.2020","858,13","850,51","859,55","833,41","1,01%"
"06.04.2020","849,53","865,50","865,50","849,72","-1,73%"
"03.04.2020","864,50","862,04","867,16","860,72","0,47%"
"02.04.2020","860,42","865,24","866,70","856,66","-0,37%"
"01.04.2020","863,62","855,85","867,89","853,95","1,10%"
"31.03.2020","854,23","858,46","858,46","846,20","-0,30%"
"30.03.2020","856,83","834,85","859,05","834,85","2,65%"
"27.03.2020","834,70","827,55","838,28","827,55","0,88%"
"26.03.2020","827,40","844,65","845,25","827,55","-2,02%"
"25.03.2020","844,50","845,35","850,32","838,32","-0,08%"
"24.03.2020","845,20","860,65","860,65","842,42","-1,78%"
"23.03.2020","860,50","863,25","876,78","856,63","-0,30%"
"20.03.2020","863,10","863,20","863,89","844,58","0,11%"
"19.03.2020","862,19","867,95","878,96","856,10","-0,65%"
"18.03.2020","867,80","848,30","869,58","848,30","2,32%"
"17.03.2020","848,10","853,30","859,30","843,32","-0,46%"
"16.03.2020","852,00","837,63","856,14","837,63","1,71%"
"13.03.2020","837,70","849,42","849,42","833,18","-1,23%"
"12.03.2020","848,12","841,26","858,51","841,26","0,93%"
"11.03.2020","840,28","833,80","841,51","831,69","0,89%"
"10.03.2020","832,83","838,84","838,84","829,89","-0,60%"
"09.03.2020","837,86","826,63","848,79","826,63","1,41%"
"06.03.2020","826,17","825,01","832,92","824,55","0,20%"
"05.03.2020","824,55","819,90","826,88","819,84","0,63%"
"04.03.2020","819,38","813,51","820,00","803,55","0,84%"
"03.03.2020","812,53","812,30","815,22","800,11","0,12%"
"02.03.2020","811,52","817,92","823,83","811,49","-0,70%"
"28.02.2020","817,21","813,97","822,50","813,97","0,49%"
"27.02.2020","813,26","812,08","818,33","811,66","0,24%"
"26.02.2020","811,30","813,13","816,24","806,83","-0,13%"
"25.02.2020","812,35","808,01","813,50","804,16","0,66%"
"24.02.2020","807,03","803,03","813,56","803,03","0,59%"
"21.02.2020","802,31","807,53","813,64","801,60","-0,57%"
"20.02.2020","806,88","796,66","808,38","796,66","1,37%"
"19.02.2020","795,94","797,40","799,93","794,65","-0,08%"
"18.02.2020","796,60","793,25","799,55","793,20","0,44%"
"17.02.2020","793,10","791,85","796,04","787,24","0,24%"
"14.02.2020","791,20","794,13","797,09","789,69","-0,30%"
"13.02.2020","793,60","791,10","798,13","791,10","0,38%"
"12.02.2020","790,58","791,76","791,76","785,71","-0,12%"
"11.02.2020","791,50","793,85","795,91","788,96","-0,21%"
"10.02.2020","793,14","791,78","799,07","790,17","0,25%"
"07.02.2020","791,13","783,83","795,27","783,83","1,03%"
"06.02.2020","783,05","776,65","784,85","774,23","0,93%"
"05.02.2020","775,87","781,65","781,65","773,58","-0,69%"
"04.02.2020","781,30","787,45","787,45","778,22","-0,66%"
"03.02.2020","786,50","800,30","800,39","783,75","-1,61%"
"31.01.2020","799,33","797,26","802,39","796,20","0,39%"
"30.01.2020","796,25","792,68","801,47","792,68","0,54%"
"29.01.2020","792,00","785,77","794,20","785,60","0,88%"
"28.01.2020","785,12","788,16","790,70","785,44","-0,31%"
"27.01.2020","787,60","777,92","791,65","777,92","1,46%"
"24.01.2020","776,23","776,96","779,01","774,34","0,03%"
"23.01.2020","776,00","771,38","778,97","766,79","0,70%"
"22.01.2020","770,60","774,50","774,50","770,43","-0,40%"
"21.01.2020","773,72","770,80","775,01","767,93","0,55%"
"20.01.2020","769,50","773,92","774,20","768,16","-0,47%"
"17.01.2020","773,14","776,41","776,41","768,65","-0,33%"
"16.01.2020","775,69","775,33","777,23","770,59","0,14%"
"15.01.2020","774,60","770,14","776,18","768,88","0,66%"
"14.01.2020","769,49","774,58","778,12","767,08","-0,59%"
"13.01.2020","774,06","773,76","780,11","773,39","0,17%"
"10.01.2020","772,78","768,28","774,28","766,26","0,69%"
"09.01.2020","767,50","757,97","769,67","757,97","1,29%"
"08.01.2020","757,75","770,08","772,79","757,52","-1,48%"
"07.01.2020","769,12","773,60","777,34","768,41","-0,48%"
"06.01.2020","772,82","764,33","775,02","764,33","1,20%"
"03.01.2020","763,68","749,28","764,85","749,28","2,01%"
"02.01.2020","748,63","751,95","756,47","749,28","-0,44%"
"01.01.2020","751,95","751,95","751,95","751,95","0,06%"
"31.12.2019","751,50","753,38","753,38","751,94","-0,08%"
"30.12.2019","752,08","748,35","753,95","743,50","0,59%"
"27.12.2019","747,70","746,05","750,00","742,88","0,31%"
"26.12.2019","745,40","750,28","750,50","744,50","-0,79%"
"25.12.2019","751,34","749,03","751,49","749,03","0,40%"
"24.12.2019","748,38","752,85","752,94","747,40","-0,51%"
"23.12.2019","752,20","757,00","758,20","751,56","-0,55%"
"20.12.2019","756,35","754,12","757,00","746,34","0,38%"
"19.12.2019","753,47","751,71","754,90","750,24","0,34%"
"18.12.2019","750,90","756,10","758,03","750,32","-0,65%"
"17.12.2019","755,80","761,50","761,50","754,27","-0,68%"
"16.12.2019","761,00","764,40","767,13","759,93","-0,34%"
"13.12.2019","763,62","768,37","769,76","760,39","-0,52%"
"12.12.2019","767,60","770,63","771,75","765,25","-0,22%"
"11.12.2019","769,33","780,10","780,10","767,71","-1,30%"
"10.12.2019","779,45","773,63","780,46","772,89","0,90%"
"09.12.2019","772,50","776,75","776,75","767,22","-0,45%"
"06.12.2019","775,97","782,05","783,50","774,65","-0,62%"
"05.12.2019","780,80","787,75","787,77","780,19","-0,78%"
"04.12.2019","786,97","803,15","803,15","786,98","-1,87%"
"03.12.2019","801,98","803,75","806,86","798,48","-0,18%"
"02.12.2019","803,40","798,55","809,15","798,20","0,03%"
"29.11.2019","803,12","828,92","828,92","796,67","-2,98%"
"28.11.2019","827,80","818,00","838,69","818,00","1,35%"
"27.11.2019","816,80","798,66","820,22","796,59","2,45%"
"26.11.2019","797,30","792,03","801,22","789,28","0,75%"
"25.11.2019","791,35","799,91","799,91","787,08","-0,95%"
"22.11.2019","798,93","795,75","801,50","792,40","0,49%"
"21.11.2019","795,05","791,10","799,49","790,72","0,62%"
"20.11.2019","790,13","787,51","802,42","787,51","0,46%"
"19.11.2019","786,53","776,51","789,41","772,09","1,42%"
"18.11.2019","775,53","772,10","780,35","762,25","0,16%"
"15.11.2019","774,30","803,42","803,42","774,51","-3,47%"
"14.11.2019","802,12","794,63","808,10","790,01","1,07%"
"13.11.2019","793,65","780,50","799,82","780,50","1,77%"
"12.11.2019","779,85","759,05","800,38","759,05","2,81%"
"11.11.2019","758,50","747,92","759,87","747,47","1,52%"
"08.11.2019","747,14","742,00","748,15","742,00","0,78%"
"07.11.2019","741,35","740,20","743,66","735,46","0,26%"
"06.11.2019","739,42","747,98","749,33","739,29","-1,08%"
"05.11.2019","747,50","741,50","750,35","740,12","0,90%"
"04.11.2019","740,85","740,75","741,91","732,66","0,03%"
"01.11.2019","740,60","741,58","742,42","739,96","0,00%"
"31.10.2019","740,60","739,41","741,97","738,71","0,29%"
"30.10.2019","738,43","728,01","741,97","726,54","1,54%"
"29.10.2019","727,20","723,60","729,55","722,97","0,57%"
"28.10.2019","723,05","727,00","728,59","721,22","-0,45%"
"25.10.2019","726,35","724,71","729,26","723,11","0,36%"
"24.10.2019","723,73","726,51","727,10","720,44","-0,25%"
"23.10.2019","725,53","724,51","728,77","722,29","0,24%"
"22.10.2019","723,80","725,75","729,13","721,83","-0,27%"
"21.10.2019","725,73","710,67","728,09","710,67","2,19%"
"18.10.2019","710,19","711,95","712,49","707,92","-0,17%"
"17.10.2019","711,40","716,83","718,20","711,28","-0,68%"
"16.10.2019","716,30","715,82","720,93","713,68","0,19%"
"15.10.2019","714,95","713,41","717,38","711,89","0,35%"
"14.10.2019","712,43","710,46","714,14","709,94","0,42%"
"11.10.2019","709,48","719,00","719,00","709,58","-1,25%"
"10.10.2019","718,48","723,79","724,23","717,03","-0,65%"
"09.10.2019","723,20","725,50","725,72","722,05","-0,28%"
"08.10.2019","725,24","718,85","725,78","718,85","0,93%"
"07.10.2019","718,53","715,03","719,47","715,03","0,58%"
"04.10.2019","714,38","716,63","717,10","714,05","-0,25%"
"03.10.2019","716,17","724,51","725,30","716,13","-1,11%"
"02.10.2019","724,18","729,18","730,39","723,53","-0,64%"
"01.10.2019","728,86","728,76","731,53","727,79","0,08%"
"30.09.2019","728,30","726,28","729,30","725,88","0,34%"
"27.09.2019","725,83","726,93","727,73","724,38","0,00%"
"26.09.2019","725,80","727,15","728,34","723,63","-0,10%"
"25.09.2019","726,50","723,66","729,07","723,52","0,48%"
"24.09.2019","723,02","721,50","724,61","719,15","0,31%"
"23.09.2019","720,80","717,53","724,70","715,79","0,48%"
"20.09.2019","717,38","716,10","718,96","716,10","0,20%"
"19.09.2019","715,95","715,95","718,58","715,46","0,12%"
"18.09.2019","715,10","715,01","716,90","713,78","0,04%"
"17.09.2019","714,81","709,91","717,80","709,91","0,78%"
"16.09.2019","709,30","707,50","713,01","707,45","0,33%"
"13.09.2019","706,98","708,92","709,28","704,62","-0,21%"
"12.09.2019","708,47","715,98","715,98","708,60","-1,00%"
"11.09.2019","715,66","712,15","717,45","710,36","0,57%"
"10.09.2019","711,63","714,95","716,65","711,30","-0,39%"
"09.09.2019","714,43","711,65","716,89","709,21","0,48%"
"06.09.2019","711,00","715,63","715,63","708,47","-0,62%"
"05.09.2019","715,45","723,31","723,31","712,71","-0,98%"
"04.09.2019","722,50","725,25","726,08","721,71","-0,33%"
"03.09.2019","724,89","725,25","727,79","724,00","0,04%"
"02.09.2019","724,60","721,65","726,19","721,65","0,53%"
"30.08.2019","720,80","720,92","722,22","718,10","0,08%"
"29.08.2019","720,25","723,52","723,63","718,51","-0,39%"
"28.08.2019","723,05","723,08","726,78","721,23","0,07%"
"27.08.2019","722,55","719,70","723,80","717,44","0,45%"
"26.08.2019","719,30","719,70","720,31","716,18","0,02%"
"23.08.2019","719,18","715,07","719,70","712,82","0,62%"
"22.08.2019","714,74","711,75","715,90","710,28","0,48%"
"21.08.2019","711,30","709,33","712,59","706,13","0,34%"
"20.08.2019","708,90","713,56","714,53","708,49","-0,60%"
"19.08.2019","713,17","708,15","714,38","707,00","0,76%"
"16.08.2019","707,76","711,20","711,39","707,95","-0,39%"
"15.08.2019","710,55","711,20","712,02","710,36","0,04%"
"14.08.2019","710,30","703,78","712,51","703,63","1,00%"
"13.08.2019","703,26","713,85","716,32","702,59","-1,43%"
"12.08.2019","713,46","710,14","720,19","709,97","0,54%"
"09.08.2019","709,65","709,92","713,35","709,92","0,01%"
"08.08.2019","709,57","714,33","714,33","708,64","-0,62%"
"07.08.2019","714,00","714,95","721,30","713,86","-0,03%"
"06.08.2019","714,20","721,03","721,03","714,57","-0,88%"
"05.08.2019","720,51","713,05","724,52","712,79","1,14%"
"02.08.2019","712,40","706,72","713,73","706,72","0,87%"
"01.08.2019","706,27","703,58","707,55","702,53","0,41%"
"31.07.2019","703,40","699,28","704,58","696,92","0,78%"
"30.07.2019","697,95","696,51","701,74","696,25","0,36%"
"29.07.2019","695,42","695,26","698,36","694,98","0,07%"
"26.07.2019","694,93","696,51","699,16","693,91","-0,15%"
"25.07.2019","695,99","690,78","696,91","688,30","0,81%"
"24.07.2019","690,39","691,50","693,38","689,59","-0,10%"
"23.07.2019","691,08","689,15","693,80","688,78","0,34%"
"22.07.2019","688,76","688,31","689,49","687,05","0,12%"
"19.07.2019","687,95","682,48","688,76","681,45","0,86%"
"18.07.2019","682,09","682,38","684,51","681,70","0,01%"
"17.07.2019","681,99","681,96","682,78","680,26","0,09%"
"16.07.2019","681,37","679,35","682,20","679,17","0,38%"
"15.07.2019","678,77","679,75","681,08","676,98","-0,09%"
"12.07.2019","679,36","680,71","682,67","678,78","-0,09%"
"11.07.2019","680,00","686,04","686,32","680,00","-0,79%"
"10.07.2019","685,40","688,33","688,50","683,71","-0,37%"
"09.07.2019","687,94","687,80","691,63","686,18","0,06%"
"08.07.2019","687,51","684,01","687,90","680,89","0,58%"
"05.07.2019","683,55","678,99","684,85","678,47","0,69%"
"04.07.2019","678,84","678,15","679,69","675,95","0,15%"
"03.07.2019","677,80","680,25","681,85","677,75","-0,29%"
"02.07.2019","679,80","680,43","682,92","679,37","0,03%"
"01.07.2019","679,60","677,51","680,74","673,83","0,36%"
